(0, 0, 0)|activePlanning|(1, 1, -1)|8.24669119564
(1, 0, 1)|rewardPunish|(0, -1, 0)|7.42192638928
(1, -1, 0)|rewardPunish|(1, 1, 0)|2.0818841749
(1, 1, 0)|activePlanning|(1, 1, 1)|5.05190873806
(-1, 0, -1)|rewardPunish|(1, 0, 0)|8.17353765268
(0, 1, 0)|remindTruths|(1, 1, 0)|9.51392438076
(0, -1, 0)|rewardPunish|(0, 0, 0)|7.79339669845
(1, 1, -1)|remindTruths|(1, -1, 1)|9.77992831759
(-1, -1, 1)|activePlanning|(0, 0, 0)|6.59821826964
(-1, 0, -1)|activePlanning|(1, -1, -1)|4.7679239776
(-1, -1, 1)|rewardPunish|(0, -1, 1)|3.47787265966
(0, 0, 1)|rewardPunish|(-1, 0, 1)|2.24984074779
(-1, 0, -1)|activePlanning|(-1, -1, -1)|7.76621342945
(0, 1, 1)|activePlanning|(0, 0, -1)|3.12989780367
(1, 0, 1)|activePlanning|(0, 1, 0)|2.43603604607
(1, 1, -1)|activePlanning|(-1, -1, 0)|9.24121099587
(1, 0, 0)|rewardPunish|(1, -1, 0)|9.25925457297
(-1, -1, 0)|remindTruths|(-1, -1, 1)|9.48119374249
(0, -1, 1)|rewardPunish|(0, -1, 0)|9.29017924073
(0, 0, 1)|remindTruths|(0, 0, -1)|7.43466605749
(1, 1, 1)|activePlanning|(0, 1, 0)|1.79334767424
(0, 1, 0)|activePlanning|(-1, -1, -1)|6.52777952806
(1, -1, 0)|remindTruths|(1, 0, 1)|8.05842803467
(1, 0, -1)|rewardPunish|(1, -1, -1)|5.88942029013
(-1, 0, -1)|activePlanning|(0, -1, 1)|1.78413903197
(1, -1, 1)|rewardPunish|(-1, 1, -1)|3.50162331471
(1, 0, 1)|remindTruths|(-1, 1, 1)|4.4649140979
(1, 1, 1)|remindTruths|(-1, 1, 0)|6.40736727384
(1, -1, 1)|remindTruths|(1, 1, -1)|1.82726803317
(-1, -1, 1)|activePlanning|(-1, 1, -1)|5.05303845128
(1, 0, 0)|activePlanning|(1, 1, 0)|6.2680579018
(-1, -1, -1)|activePlanning|(1, -1, -1)|3.66658046308
(-1, 0, 1)|rewardPunish|(-1, 0, -1)|5.80347280066
(0, 0, 1)|remindTruths|(1, 0, 1)|1.11117162964
(-1, 1, 0)|rewardPunish|(-1, 0, 0)|6.60975294338
(-1, 1, 0)|remindTruths|(0, 1, -1)|3.61935217395
(1, 1, 0)|rewardPunish|(-1, 0, -1)|5.7506288518
(-1, 0, 1)|rewardPunish|(0, -1, 0)|3.16855502628
(1, 1, 1)|rewardPunish|(-1, 1, -1)|3.44131029646
(-1, 1, 1)|activePlanning|(0, 1, -1)|2.71175133905
(-1, -1, 0)|activePlanning|(-1, 0, 1)|2.7865414388
(1, -1, 0)|rewardPunish|(-1, -1, 1)|8.76606309066
(1, -1, 1)|activePlanning|(1, 0, 1)|4.88217058791
(-1, -1, -1)|activePlanning|(0, 1, 0)|3.12287512111
(1, 0, 0)|activePlanning|(0, 1, 1)|4.03088873532
(1, 0, 0)|rewardPunish|(-1, -1, -1)|6.20812441204
(-1, 1, -1)|remindTruths|(0, -1, 0)|2.21049272961
(1, 0, 0)|remindTruths|(0, 0, 1)|3.4959494078
(1, -1, -1)|activePlanning|(-1, 0, 0)|9.11381100647
(0, -1, 0)|activePlanning|(0, 0, -1)|2.78597674317
(0, -1, 1)|remindTruths|(1, 1, 1)|3.20917335413
(-1, 0, 0)|rewardPunish|(1, 1, 0)|1.53918936868
(-1, 0, 1)|remindTruths|(1, -1, 1)|2.16145049311
(1, -1, 1)|activePlanning|(1, -1, -1)|7.49110929836
(0, 1, 0)|rewardPunish|(0, -1, 0)|8.85289233859
(0, 0, 1)|rewardPunish|(-1, 0, -1)|8.77447782103
(1, 1, 1)|activePlanning|(-1, 1, -1)|3.57703071081
(0, 0, 0)|remindTruths|(-1, 1, 1)|1.15275666414
(-1, 0, 0)|activePlanning|(0, 1, -1)|2.45888876459
(-1, -1, 1)|activePlanning|(0, 0, 0)|6.68738660183
(1, 1, -1)|remindTruths|(-1, -1, -1)|3.67478589485
(1, 0, -1)|activePlanning|(1, 1, 0)|5.91729432962
(1, 0, 0)|remindTruths|(0, 0, 1)|9.79356185266
(-1, 1, 0)|activePlanning|(-1, 0, 0)|5.5253729841
(1, 0, 0)|activePlanning|(-1, 0, 1)|6.87143727873
(-1, -1, -1)|remindTruths|(1, -1, 0)|2.81119125687
(0, 0, -1)|rewardPunish|(0, -1, -1)|8.89355818502
(-1, -1, 0)|activePlanning|(0, 0, 0)|5.28887324145
(1, -1, -1)|rewardPunish|(1, -1, 1)|7.04097926147
(1, -1, 1)|rewardPunish|(1, 1, 0)|1.11715875184
(-1, 0, -1)|remindTruths|(-1, -1, 1)|4.82031013507
(0, 0, -1)|remindTruths|(-1, 0, 0)|3.72171433638
(1, 0, -1)|rewardPunish|(0, 0, 1)|3.69077745273
(1, -1, 0)|rewardPunish|(1, 1, 0)|3.87889245451
(-1, -1, -1)|activePlanning|(1, 0, 0)|9.83131063766
(0, 0, 0)|activePlanning|(-1, 0, 0)|7.2797250783
(1, -1, 0)|activePlanning|(-1, 0, -1)|1.54755502725
(1, -1, -1)|activePlanning|(-1, -1, 1)|7.77725765601
(1, 0, -1)|activePlanning|(-1, 1, -1)|6.00354425792
(0, 1, 0)|remindTruths|(1, -1, 1)|5.94198645877
(-1, 1, -1)|remindTruths|(1, 0, 0)|9.80620158618
(1, -1, 0)|remindTruths|(-1, 1, 1)|2.58748881115
(1, -1, -1)|activePlanning|(0, 0, 0)|1.40235635478
(1, -1, 1)|remindTruths|(1, -1, 0)|1.34671575731
(0, 0, 0)|remindTruths|(1, -1, 1)|9.86966493001
(0, -1, 1)|remindTruths|(-1, -1, 1)|7.51145384208
(-1, 0, 1)|activePlanning|(-1, 1, -1)|4.19469333835
(-1, 1, -1)|activePlanning|(1, -1, 1)|3.49669272685
(0, -1, 0)|remindTruths|(1, 1, 0)|6.48562565538
(0, 1, -1)|rewardPunish|(1, 1, 0)|5.40159595732
(0, 0, 0)|remindTruths|(0, 0, 1)|7.40185999362
(1, 1, -1)|activePlanning|(1, 1, 0)|9.27009633412
(-1, 0, 0)|rewardPunish|(0, 0, 0)|7.93547073007
(1, 0, 1)|remindTruths|(1, 0, 1)|7.50027582702
(1, 0, 0)|activePlanning|(1, -1, -1)|4.66674569693
(-1, 1, 0)|rewardPunish|(0, -1, 0)|4.08403923208
(1, 1, 1)|remindTruths|(0, -1, 0)|5.41097686975
(-1, 0, 1)|activePlanning|(0, -1, -1)|7.12540552289
(0, 0, 0)|activePlanning|(1, 0, 0)|6.46746380267
(1, 0, 0)|rewardPunish|(-1, -1, 1)|9.41538615914
(0, 0, -1)|rewardPunish|(0, -1, -1)|5.43938928004
(0, 1, -1)|activePlanning|(1, 0, 1)|5.27207565629
(1, -1, 0)|activePlanning|(1, 0, 0)|6.59087755993
(-1, 0, -1)|rewardPunish|(0, 0, 0)|3.95601328153
(0, 1, 1)|remindTruths|(1, 1, 0)|3.57055279028
(0, 0, 1)|rewardPunish|(0, 1, -1)|5.84705426122
(-1, -1, 0)|remindTruths|(1, 0, 0)|8.69310728367
(0, 1, -1)|rewardPunish|(1, -1, 1)|4.36353181616
(-1, -1, 0)|remindTruths|(0, 0, -1)|6.4075158037
(0, 1, 1)|remindTruths|(1, 0, -1)|3.07606581708
(-1, 0, 1)|remindTruths|(0, -1, 1)|6.25571823383
(-1, -1, 1)|rewardPunish|(0, 0, 1)|4.22332749026
(-1, -1, 0)|activePlanning|(-1, 1, -1)|7.93055001622
(-1, 1, 0)|rewardPunish|(-1, 0, -1)|6.52758855656
(1, 1, 1)|rewardPunish|(1, 1, 1)|7.47194011159
(-1, 1, 0)|remindTruths|(-1, 0, 1)|6.02507415855
(0, 1, -1)|remindTruths|(-1, -1, 1)|4.75835328891
(1, 1, 0)|rewardPunish|(1, 0, 1)|8.1702670935
(0, -1, 0)|remindTruths|(0, 1, 0)|2.12279054853
(-1, -1, 0)|rewardPunish|(-1, 0, -1)|8.49189535334
(-1, -1, 1)|remindTruths|(-1, 0, -1)|2.18827359978
(1, -1, -1)|remindTruths|(0, 1, 0)|8.77323312357
(1, -1, -1)|activePlanning|(0, 0, 0)|8.01020052002
(1, 0, -1)|rewardPunish|(-1, 0, -1)|2.41392259979
(0, 1, 1)|remindTruths|(0, -1, -1)|7.69768406963
(-1, 0, 1)|activePlanning|(0, 1, 0)|3.22282410952
(1, 1, -1)|remindTruths|(1, 1, -1)|1.1594851551
(0, -1, 1)|rewardPunish|(0, -1, 0)|5.21435227162
(1, -1, 1)|activePlanning|(-1, -1, 1)|6.05803305727
(-1, 1, 0)|remindTruths|(-1, 0, -1)|1.53567227718
(0, -1, 1)|activePlanning|(-1, 0, 1)|6.67225425651
(-1, 1, 0)|rewardPunish|(-1, 1, 0)|7.49716441383
(1, 1, 0)|rewardPunish|(1, 0, 1)|7.47826619424
(-1, 0, 0)|rewardPunish|(-1, 0, 0)|1.57976173852
(-1, 1, 0)|activePlanning|(-1, 1, 0)|9.3030148833
(0, 1, 0)|rewardPunish|(0, 1, 0)|4.20025069607
(1, -1, 0)|remindTruths|(1, 0, -1)|8.56150432509
(0, 1, 1)|activePlanning|(-1, -1, -1)|8.7001759325
(1, 1, 1)|remindTruths|(1, 1, 1)|3.13750811611
(1, 1, 1)|rewardPunish|(0, 0, -1)|7.70743440329
(1, 1, 0)|rewardPunish|(-1, 0, -1)|5.1979546726
(1, 0, -1)|rewardPunish|(1, -1, 0)|9.22600041126
(0, -1, -1)|rewardPunish|(0, 1, 1)|9.50955366777
(-1, 1, 0)|remindTruths|(0, -1, 0)|8.64764254146
(0, 1, 0)|remindTruths|(1, 0, 1)|7.21355783406
(-1, -1, 1)|rewardPunish|(1, 0, 1)|3.25580942307
(0, -1, 1)|activePlanning|(-1, 1, 0)|1.92666919269
(1, -1, 1)|remindTruths|(1, -1, 0)|8.10867786017
(0, -1, 0)|rewardPunish|(1, 1, 1)|2.50083333504
(0, -1, 0)|remindTruths|(0, 0, 0)|5.71005448292
(1, -1, 1)|remindTruths|(1, -1, 0)|9.16593691411
(1, -1, 0)|rewardPunish|(-1, -1, 1)|2.59640364706
(0, 1, 0)|activePlanning|(1, 0, 0)|2.94868582628
(1, 1, -1)|rewardPunish|(1, 1, -1)|5.46498652328
(0, -1, -1)|remindTruths|(0, -1, 0)|4.47010055999
(0, -1, -1)|activePlanning|(-1, 1, 0)|9.96087464813
(0, 1, 1)|activePlanning|(-1, -1, 1)|9.52938635953
(0, -1, 0)|rewardPunish|(0, 0, -1)|1.75411558761
(1, 1, -1)|remindTruths|(1, -1, 0)|4.07566294878
(0, 0, 0)|rewardPunish|(1, -1, 0)|2.78189804019
(1, 1, 1)|remindTruths|(-1, -1, 1)|9.17210430291
(1, 1, 1)|activePlanning|(0, 0, -1)|8.77263265735
(-1, 1, 0)|activePlanning|(0, 0, 1)|6.47557400495
(1, -1, -1)|rewardPunish|(1, 0, -1)|3.70038053168
(1, -1, -1)|activePlanning|(0, 1, 1)|8.79252253294
(0, 0, 0)|activePlanning|(-1, -1, 1)|1.83854834848
(1, 0, -1)|remindTruths|(0, 1, 0)|7.62109677647
(-1, 1, -1)|remindTruths|(1, 0, -1)|1.2295342126
(-1, 0, -1)|activePlanning|(-1, 1, 0)|5.06607264493
(-1, -1, 1)|activePlanning|(1, -1, 0)|8.2783408749
(0, -1, 1)|rewardPunish|(0, 0, -1)|6.72640712463
(1, -1, 1)|remindTruths|(0, -1, -1)|2.34478147846
(0, -1, -1)|rewardPunish|(0, -1, 0)|8.34988552123
(1, 0, 0)|remindTruths|(0, 1, 1)|7.73946594911
(0, 0, 0)|activePlanning|(-1, -1, 1)|1.51887439011
(1, 1, 1)|remindTruths|(1, 1, -1)|9.59774842558
(0, 0, 0)|activePlanning|(1, 1, 1)|3.87094157411
(-1, 0, 0)|activePlanning|(-1, -1, 1)|6.39413210128
(0, 1, -1)|activePlanning|(1, 0, 0)|4.74998323279
(0, 1, 0)|remindTruths|(-1, 0, 1)|4.37045285266
(0, 0, -1)|rewardPunish|(0, 1, -1)|4.32406686995
(1, -1, -1)|activePlanning|(-1, 1, 1)|3.20946878826
(0, 1, -1)|rewardPunish|(1, 1, 1)|9.97953540621
(0, -1, 1)|remindTruths|(1, -1, 0)|7.78153144706
(1, 1, 0)|activePlanning|(-1, -1, 1)|5.73002322478
(-1, 0, 1)|remindTruths|(1, 1, 1)|4.62862399636
(0, 1, 0)|activePlanning|(-1, -1, -1)|6.5749056449
(0, -1, 0)|activePlanning|(1, 0, 1)|8.3751046532
(1, -1, -1)|rewardPunish|(0, -1, 1)|6.00993994728
(0, 1, 0)|rewardPunish|(0, -1, 0)|9.67454997697
(0, 0, 0)|activePlanning|(1, 0, 0)|7.77842459767
(-1, 0, -1)|rewardPunish|(1, 1, -1)|2.27435077185
(1, 1, -1)|rewardPunish|(1, -1, -1)|9.93397505664
(1, -1, 1)|remindTruths|(-1, 0, 0)|9.1931669534
(1, 0, -1)|rewardPunish|(0, -1, -1)|9.81726923062
(-1, -1, 0)|remindTruths|(1, 1, -1)|7.43203129512
(0, -1, 1)|remindTruths|(0, 1, 0)|7.69691152091
(-1, 0, 1)|remindTruths|(-1, 0, -1)|6.61212845132
(1, 1, 0)|rewardPunish|(0, 1, 0)|5.44547613006
(-1, 1, 0)|remindTruths|(1, 0, -1)|3.99937006448
(-1, 0, 1)|activePlanning|(1, 0, 0)|3.48999758713
(1, 0, 0)|remindTruths|(1, 1, -1)|7.02873272265
(1, 0, 0)|remindTruths|(0, 0, -1)|5.95710258676
(-1, -1, -1)|remindTruths|(0, -1, -1)|4.92350896378
(0, 0, 1)|rewardPunish|(1, 1, -1)|3.82311250624
(0, 1, 0)|rewardPunish|(1, -1, 1)|4.50211429461
(1, 0, -1)|remindTruths|(0, 0, 1)|9.94099163205
(-1, 0, 1)|activePlanning|(0, -1, -1)|5.21414870734
(1, -1, 0)|remindTruths|(0, -1, -1)|8.42049462697
(-1, 1, 0)|activePlanning|(0, 0, -1)|2.6222281036
(-1, -1, -1)|rewardPunish|(1, 0, 0)|4.55543472254
(0, 0, 0)|remindTruths|(1, -1, 1)|6.27399371929
(0, 1, 0)|rewardPunish|(-1, 1, 0)|5.26474523036
(1, 1, -1)|rewardPunish|(-1, -1, -1)|5.02901053176
(-1, -1, -1)|remindTruths|(1, 1, 0)|4.84574550532
(1, 1, -1)|rewardPunish|(0, -1, 1)|5.11418538891
(-1, 0, 1)|activePlanning|(1, 1, 0)|9.70776894456
(1, -1, 1)|activePlanning|(1, -1, -1)|7.07983042245
(1, -1, -1)|remindTruths|(1, 1, 1)|9.65005110811
(0, 1, -1)|remindTruths|(1, -1, -1)|4.35542455738
(-1, -1, 1)|rewardPunish|(-1, 0, 0)|1.99305663156
(-1, -1, 1)|remindTruths|(1, -1, 1)|7.71416684616
(-1, 1, 1)|remindTruths|(0, 0, 1)|1.90208021787
(-1, -1, -1)|rewardPunish|(-1, 0, 1)|1.24345312105
(0, 0, 1)|activePlanning|(-1, 0, -1)|5.06287026809
(1, -1, 0)|remindTruths|(0, 1, -1)|9.99987353878
(0, 1, 1)|rewardPunish|(0, 0, 1)|6.05272770303
(-1, -1, 1)|activePlanning|(0, -1, 1)|7.21275211404
(1, -1, 1)|activePlanning|(0, 1, 0)|5.63557364324
(1, 1, -1)|rewardPunish|(0, 0, 0)|3.42463153088
(1, 1, 0)|remindTruths|(0, 1, 0)|9.17341120924
(-1, 0, 1)|remindTruths|(0, 1, 1)|4.45040181029
(0, 1, 1)|remindTruths|(0, 0, 0)|7.22404702625
(-1, 1, 1)|rewardPunish|(1, -1, 1)|2.97657016826
(-1, 0, 0)|activePlanning|(-1, 0, 0)|3.55364331143
(1, 0, -1)|rewardPunish|(-1, 1, 1)|6.32914818814
(1, 1, -1)|activePlanning|(0, 0, 1)|7.32476131934
(1, 1, 0)|activePlanning|(-1, 0, -1)|8.84141156246
(-1, -1, 1)|rewardPunish|(-1, 0, -1)|8.82119861813
(-1, 1, 0)|activePlanning|(1, -1, -1)|8.84559716078
(1, 1, 1)|rewardPunish|(0, 1, 1)|3.83184260495
(1, -1, 1)|rewardPunish|(1, 0, 0)|2.52969496493
(-1, 1, -1)|rewardPunish|(0, 1, 0)|3.45391463997
(-1, 0, -1)|remindTruths|(1, 0, 1)|5.91011644866
(1, 1, 0)|rewardPunish|(-1, -1, -1)|3.17130681002
(-1, 0, 1)|activePlanning|(-1, 0, 0)|4.67072438597
(1, 1, 0)|activePlanning|(1, 1, 0)|3.50979607142
(0, 0, 1)|activePlanning|(-1, -1, -1)|9.2842405006
(0, -1, 0)|rewardPunish|(-1, 1, 0)|5.47598925562
(-1, 0, 0)|rewardPunish|(0, -1, 0)|6.66404198101
(-1, 1, -1)|rewardPunish|(1, 1, 1)|9.62199304642
(-1, 1, 0)|remindTruths|(0, 1, -1)|4.10374500816
(1, 1, 1)|rewardPunish|(1, 0, -1)|3.44079898704
(1, 0, 1)|rewardPunish|(1, 1, -1)|3.92720831075
(1, -1, -1)|activePlanning|(0, 1, 1)|1.77867490001
(0, 1, 1)|remindTruths|(1, 0, 1)|9.45070974049
(1, -1, -1)|rewardPunish|(0, 0, 0)|8.16796014402
(-1, -1, 1)|remindTruths|(-1, -1, -1)|5.58739951087
(-1, 1, 0)|rewardPunish|(1, 1, 0)|9.65886450897
(0, 1, 0)|rewardPunish|(0, 1, 0)|5.60286953139
(1, 0, -1)|rewardPunish|(1, 1, 1)|2.78553091086
(0, 1, -1)|remindTruths|(-1, 0, -1)|4.52940514221
(0, -1, -1)|rewardPunish|(-1, 0, 0)|9.21424328269
(1, -1, 1)|remindTruths|(0, 1, 0)|7.62381000979
(-1, -1, 0)|remindTruths|(-1, 1, 0)|7.80184164312
(-1, 0, 1)|remindTruths|(1, -1, -1)|9.1282422789
(-1, -1, -1)|remindTruths|(0, 1, -1)|4.28978233575
(-1, 1, 0)|rewardPunish|(-1, 1, 0)|5.49038197847
(1, 0, 1)|activePlanning|(0, 0, 0)|2.12428880286
(0, 0, -1)|activePlanning|(1, -1, -1)|7.40954091306
(0, 0, 1)|rewardPunish|(-1, -1, -1)|6.43649188572
(-1, 1, 1)|rewardPunish|(-1, 0, 0)|5.19693670151
(1, 1, 0)|rewardPunish|(0, 0, 1)|9.92739734509
(1, 0, 1)|remindTruths|(0, 0, -1)|4.18237794181
(-1, 1, 0)|remindTruths|(-1, 1, 1)|7.45061823877
(0, -1, 0)|rewardPunish|(0, -1, 0)|7.00465479365
(-1, 0, 0)|activePlanning|(0, -1, -1)|1.50858669166
(1, 0, 1)|activePlanning|(-1, 1, 0)|2.61556401281
(0, 0, 0)|activePlanning|(-1, 0, 1)|6.32112271863
(-1, 1, -1)|remindTruths|(-1, -1, -1)|4.2504549684
(-1, 0, -1)|rewardPunish|(-1, -1, -1)|5.55995121581
(-1, 1, -1)|rewardPunish|(0, 0, -1)|4.69832448031
(1, 0, -1)|remindTruths|(-1, -1, 1)|3.05148592582
(-1, -1, 0)|rewardPunish|(0, 0, -1)|4.15526923841
(0, 1, -1)|remindTruths|(0, -1, 1)|7.97672849019
(1, -1, 1)|rewardPunish|(0, 1, 1)|9.98973292406
(-1, 0, -1)|activePlanning|(-1, 1, 0)|1.46605575377
(0, 0, 1)|remindTruths|(1, 1, -1)|2.70774868223
(0, 1, -1)|remindTruths|(-1, 1, -1)|2.1723400212
(-1, 1, -1)|remindTruths|(-1, 1, -1)|2.51027479258
(-1, 0, 1)|rewardPunish|(1, -1, 0)|6.14473176497
(-1, 1, -1)|activePlanning|(1, -1, -1)|2.67524354078
(1, 1, -1)|rewardPunish|(1, -1, -1)|3.42435330591
(-1, -1, 1)|remindTruths|(-1, 1, 1)|5.5565558056
(1, -1, -1)|remindTruths|(-1, 0, 1)|3.95580176675
(1, 0, -1)|rewardPunish|(-1, -1, 1)|6.89902774148
(1, 0, -1)|rewardPunish|(-1, 1, 0)|6.33879479468
(0, 1, 0)|remindTruths|(-1, -1, 1)|2.329363946
(0, -1, 0)|rewardPunish|(1, 0, 1)|8.9353386679
(0, 0, 1)|rewardPunish|(0, -1, 1)|5.41830631063
(1, 1, 0)|rewardPunish|(-1, 0, 1)|9.46381817394
(-1, -1, -1)|remindTruths|(-1, 1, -1)|6.46397201716
(1, 0, 0)|activePlanning|(-1, -1, -1)|7.23068156371
(-1, 0, 1)|remindTruths|(0, 1, -1)|2.6125272491
(0, 1, -1)|activePlanning|(1, -1, 1)|5.15590826891
(1, 0, 1)|remindTruths|(1, 0, 0)|8.7854780678
(0, 1, 1)|rewardPunish|(0, 1, -1)|5.02267562473
(1, 0, 0)|activePlanning|(-1, 0, -1)|1.68486628762
(-1, -1, 1)|rewardPunish|(-1, 1, 0)|7.23831506272
(1, 0, 0)|activePlanning|(0, 0, -1)|8.85664905939
(-1, -1, -1)|rewardPunish|(-1, 1, -1)|3.15836355159
(0, -1, 0)|remindTruths|(-1, 1, -1)|4.85439360164
(0, 1, 1)|activePlanning|(-1, 1, -1)|2.24462621112
(1, 0, 1)|rewardPunish|(0, 0, -1)|4.31298718135
(0, 0, -1)|remindTruths|(0, -1, 0)|7.59590907534
(-1, 1, 0)|remindTruths|(1, 0, 1)|9.56393545092
(1, 1, -1)|rewardPunish|(-1, -1, -1)|5.21678815449
(0, -1, 1)|activePlanning|(1, -1, -1)|6.47333667468
(-1, 0, 0)|activePlanning|(1, -1, 1)|3.19554112903
(0, -1, 0)|rewardPunish|(0, 1, -1)|2.61896144776
(-1, 1, -1)|activePlanning|(1, 0, 0)|7.98523663651
(1, 1, 0)|activePlanning|(1, 1, -1)|5.69068078718
(-1, 1, -1)|activePlanning|(0, 1, 1)|3.6470599666
(0, -1, 0)|remindTruths|(1, -1, 0)|8.70093807311
(0, -1, 1)|remindTruths|(1, 1, 0)|1.37015667633
(-1, 0, -1)|rewardPunish|(0, 1, 0)|1.08964960756
(0, 0, 1)|activePlanning|(-1, -1, -1)|7.6285408902
(0, 1, 1)|rewardPunish|(-1, 0, 0)|3.26148793061
(0, 0, 1)|rewardPunish|(1, 1, 0)|3.10031588692
(1, 0, -1)|activePlanning|(0, -1, 1)|1.44590127913
(0, 1, 1)|remindTruths|(0, 1, -1)|8.68055465086
(0, 0, 1)|activePlanning|(1, 0, 1)|2.25697891583
(0, -1, -1)|activePlanning|(1, 0, -1)|8.65757816304
(1, -1, 0)|activePlanning|(-1, -1, 1)|2.82408891801
(-1, 1, -1)|rewardPunish|(0, 0, 1)|6.58818409292
(1, -1, -1)|rewardPunish|(1, -1, 0)|5.13484600335
(-1, 0, 1)|activePlanning|(1, 0, 0)|7.06260640396
(0, -1, -1)|remindTruths|(0, 0, 1)|5.82982701256
(0, -1, -1)|remindTruths|(0, 1, 0)|1.46708489995
(1, 0, 0)|remindTruths|(1, 1, 1)|2.60969478901
(-1, 0, 0)|remindTruths|(-1, -1, -1)|1.41992886756
(-1, 0, 0)|rewardPunish|(-1, 1, 0)|1.66444913908
(0, 0, -1)|activePlanning|(1, 1, 0)|2.82463488906
(1, 0, -1)|activePlanning|(1, 0, 1)|9.90749400342
(1, -1, 1)|rewardPunish|(0, 0, 1)|2.06239026101
(1, -1, 1)|rewardPunish|(-1, -1, -1)|5.75702539938
(-1, 1, 1)|rewardPunish|(1, 1, -1)|9.17538072844
(-1, 1, -1)|activePlanning|(1, -1, 0)|1.65601008883
(-1, 1, -1)|activePlanning|(0, 0, -1)|1.92716264497
(0, -1, -1)|remindTruths|(-1, 0, 1)|4.91632389021
(0, 1, 0)|remindTruths|(1, -1, -1)|7.59508737664
(-1, 0, 0)|rewardPunish|(1, 0, 0)|6.4820712255
(1, -1, 1)|activePlanning|(0, 1, 1)|6.53870237229
(1, 1, -1)|rewardPunish|(1, 1, 1)|2.70662361525
(-1, -1, -1)|rewardPunish|(1, -1, -1)|6.98661565812
(0, -1, -1)|activePlanning|(1, -1, 0)|1.59678099919
(0, -1, 1)|activePlanning|(-1, 1, -1)|8.15750306871
(1, 1, 1)|remindTruths|(1, 0, -1)|5.54862874082
(0, 0, -1)|activePlanning|(-1, -1, 0)|7.02723883227
(-1, 1, -1)|rewardPunish|(0, -1, 1)|7.89390614166
(1, 1, 1)|rewardPunish|(0, 1, 0)|6.51213395955
(-1, 1, 0)|rewardPunish|(-1, 0, 0)|8.29291382859
(-1, 0, -1)|rewardPunish|(1, 1, 1)|2.26179478168
(1, -1, 1)|activePlanning|(1, -1, -1)|6.71017645491
(-1, 1, 1)|remindTruths|(0, -1, 1)|5.35260619968
(0, 1, 0)|rewardPunish|(1, 1, -1)|9.45022527728
(0, 1, -1)|remindTruths|(-1, 0, 1)|2.68641297571
(0, -1, -1)|remindTruths|(0, -1, 1)|1.75577192393
(-1, 1, 1)|remindTruths|(1, 0, 1)|8.87623457747
(1, -1, 0)|remindTruths|(-1, -1, -1)|1.97260180383
(-1, 0, -1)|remindTruths|(-1, -1, 0)|8.75765983108
(0, 0, 1)|remindTruths|(-1, 0, 1)|3.45855319636
(-1, -1, -1)|rewardPunish|(-1, -1, -1)|4.04293985196
(1, 1, 1)|rewardPunish|(-1, -1, 1)|5.77008517544
(1, 1, -1)|remindTruths|(-1, 0, -1)|7.38383379981
(1, -1, -1)|rewardPunish|(0, -1, 0)|6.5545326909
(-1, 0, -1)|remindTruths|(-1, -1, 1)|9.46510758562
(1, -1, 0)|activePlanning|(1, 1, -1)|3.91094836801
(1, -1, -1)|remindTruths|(-1, 1, -1)|8.90404773757
(1, 0, 1)|activePlanning|(-1, -1, 1)|4.21867769916
(-1, -1, 0)|activePlanning|(-1, -1, 0)|3.3772303896
(-1, 1, 0)|rewardPunish|(0, 1, -1)|9.21033092282
(0, 0, 0)|remindTruths|(1, 0, 0)|1.24058343982
(1, 0, -1)|activePlanning|(-1, 0, 0)|9.86002684527
(0, -1, 0)|activePlanning|(-1, 1, 0)|6.57369430272
(0, 0, -1)|activePlanning|(0, 0, -1)|9.47621661096
(0, 0, 1)|activePlanning|(-1, 0, 1)|9.94869803385
(0, 1, -1)|rewardPunish|(1, 0, -1)|9.62521642451
(-1, -1, 0)|rewardPunish|(0, 1, -1)|3.43274868166
(-1, 0, -1)|rewardPunish|(1, 1, 0)|1.91071205497
(1, -1, -1)|activePlanning|(0, 0, 1)|7.42660856441
(1, 1, 1)|rewardPunish|(1, 0, 1)|1.58820095757
(1, 0, 1)|rewardPunish|(1, -1, 0)|2.33559952909
(0, 0, 1)|rewardPunish|(1, 0, 1)|9.46788953822
(1, 1, 0)|remindTruths|(0, -1, 1)|6.19804886938
(1, 1, -1)|remindTruths|(-1, 1, -1)|8.42636984142
(-1, -1, -1)|activePlanning|(0, 0, 1)|3.66202596227
(0, 1, 0)|remindTruths|(1, 1, 0)|3.60904871398
(1, -1, -1)|remindTruths|(1, -1, 1)|8.27974828114
(1, 1, 0)|activePlanning|(1, 0, -1)|3.44841934567
(1, 1, 1)|activePlanning|(1, 0, 0)|7.87617730695
(0, 1, 0)|rewardPunish|(1, 1, 0)|3.45377398763
(-1, 1, 0)|rewardPunish|(1, 1, 1)|5.02629985116
(0, 1, 1)|remindTruths|(1, 0, -1)|5.93173287075
(1, 0, -1)|rewardPunish|(1, 1, 0)|8.28485299313
(-1, -1, 0)|rewardPunish|(0, 0, 1)|7.58330559571
(1, -1, 1)|remindTruths|(-1, 0, -1)|2.55323829511
(0, 1, -1)|rewardPunish|(-1, 0, 0)|4.50330036425
(1, 1, 0)|remindTruths|(0, 1, -1)|4.30853945582
(0, -1, 1)|activePlanning|(0, 1, -1)|6.31691118933
(0, 1, 0)|activePlanning|(-1, 0, 0)|1.65795397291
